Asset Type,Asset,Engaged People,Engaged Accounts,BDR Booked Meeting (MQL),High Value Inquiry,Qualified Inquiry,SAL $,SALQ $,Closed Won $
p_5ea52c2bb2,p_f561bcca1b,25,16,0,0,0,0,0,0
p_5ea52c2bb2,p_f1af331d41,1,1,0,0,0,0,0.01,0.01
p_444b282eb9,p_e0ad88cb01,2,1,0,0,0,0,0,0.03
p_463a8a7b6f,p_09114f315b,32,21,0,0.01,0.26,1231.36,1226.26,0.64
p_463a8a7b6f,p_536c811c6a,1,0,0,0,0,0,0,0
p_fa15783640,p_de6a27f1f7,12,8,0,0,0.07,266.06,272.77,21.81
p_fa15783640,p_a251d1b22d,1,0,0,0,0,0,0,0
p_fa15783640,p_0d6a7c3909,81,39,0,0.04,0.1,777.37,725.96,116.42
p_5ea52c2bb2,p_5fdc1fd1ea,30,22,0,0,0.05,1369.69,3953.16,736.61
p_463a8a7b6f,p_c9eae21345,1,1,0,0,0,0,0,0.01
p_fedadf1682,p_148ce37d8d,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_9564fd9e2f,1,0,0,0,0,0,0,0
p_54a6a1c242,p_4fbb9e1c03,194,90,0.01,0.33,0.03,29621.77,30885.82,5754.01
p_fedadf1682,p_bfa1bf64c2,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_94e1381b33,2,1,0,0,0,605.32,602.99,0
p_463a8a7b6f,p_8f233132e9,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_114eb382dc,1,0,0,0,0,0,0,0
p_337a2ae173,p_d965de427e,1,1,0,0,0,0,0,0
p_54a6a1c242,p_11ec100fe5,39,23,0,0.02,0.01,4573.01,4519.38,648.9
p_463a8a7b6f,p_f9945b9ec2,2,0,0,0,0,0,0,0
p_fa15783640,p_7cb736e280,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_be03503c4d,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_9d4e1de9e9,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_71aff35888,1,0,0,0,0,0,0,0
p_fa15783640,p_0adad4d2bb,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_c919f7dd38,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_b7d800f8b5,1,1,0,0,0.03,0,0,0
p_444b282eb9,p_65f1e95988,12,6,0,0,0,0,250.27,250.28
p_5ea52c2bb2,p_901b7b72e5,1,0,0,0,0,0,0,0
p_35d5f6446d,p_1c01d483eb,86,38,0,0.01,0.03,9351.04,16163.79,590.54
p_463a8a7b6f,p_d40c2ff355,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_b584b73646,5,2,0,0,0,59.46,59.46,177.08
p_463a8a7b6f,p_8e9f1c5f1c,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_25350623f4,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_251518d279,30,4,0,0,0,0,0,0
p_9ee8c7bb3f,p_2e249fe1e6,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_d25eaebf09,2,0,0,0,0,0,0,0
p_fa15783640,p_0870d72e1e,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_796a538820,3,1,0,0,0,0,0,50.88
p_eacc5274cf,p_c5119b9a2a,4,3,0,0,0,0,0,0
p_463a8a7b6f,p_89a4d141d2,1,1,0,0,0,0,0,0
p_337a2ae173,p_e511776446,15,8,0,0,0,0,0,0
p_5ea52c2bb2,p_416092c0a3,1,0,0,0,0,0,0,0
p_54a6a1c242,p_be4aefe7f9,55,32,0,0.02,0.03,2254.54,2253.1,659.06
p_463a8a7b6f,p_1760a756cb,29,8,0,0,0,0,0.04,0.08
p_35d5f6446d,p_6f3a9d8fa8,46,30,0,0.02,0.05,1893.79,1888.55,209.99
p_fa15783640,p_8c20882842,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_4cdeebe2af,3,1,0,0,0,0,0,0
p_5ea52c2bb2,p_fb60b112eb,29,19,0,0.01,0.06,5483.23,5482.59,5458.85
p_9ee8c7bb3f,p_798905e951,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_805fe3adb4,18,1,0,0,0,0,0,0
p_fedadf1682,p_97d4b7048f,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_05330f4892,3,0,0,0,0,0,0,0
p_5ea52c2bb2,p_8cefeba655,5,3,0,0,0,0,0,0
p_35d5f6446d,p_d3a66b1f4d,1,0,0,0,0,0,0,0
p_35d5f6446d,p_9019869286,6,4,0,0,0,0,0.01,0.02
p_5ea52c2bb2,p_0a1a26f0ae,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_49d4ef4ccd,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_ca9bb98b8d,4,2,0,0,0.01,104.92,104.76,48.9
p_9ee8c7bb3f,p_af06898fd0,1,1,0,0,0,0,0,0
p_fa15783640,p_1055373739,1,1,0,0,0,0,0,0
p_337a2ae173,p_141e665297,10,3,0,0,0,5813.29,5813.34,0.09
p_fa15783640,p_12347ab565,20,7,0,0,0.06,2251.82,1913.01,98.91
p_5ea52c2bb2,p_a85c18276e,59,32,0.14,0.28,0.3,19145.71,19145.29,33.51
p_fedadf1682,p_169cae43f5,13,6,0,0,0,0,0.05,1.9
p_9ee8c7bb3f,p_776cbd361f,1,0,0,0,0,0,0,0
p_fa15783640,p_92d3c01325,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_d9ba99e1f5,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_e28160913d,3,3,0,0,0,0,0,0
p_fa15783640,p_641be80df2,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_e2b264f7b4,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a18a50243d,402,243,0.03,0.53,0.94,43971.55,50525.88,5509.67
p_fedadf1682,p_2208405348,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_2d43383e76,1,0,0,0,0,0,0,0
p_fedadf1682,p_e6ded4dbb2,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_6bfcdcd8e5,40,22,0,0,0,40.61,40.54,94.3
p_fa15783640,p_a623160a75,1,1,0,0,0,0,0,0
p_fa15783640,p_6664144669,5,4,0,0,0,0,0,0
p_35d5f6446d,p_8f33b99d14,1,0,0,0,0,0,0,0
p_fa15783640,p_a8792dcf75,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_8cbbefdaa8,26,18,0,0,0.04,541.62,539.9,1408.71
p_96fe923d5b,p_ab739d337a,4,1,0,0.01,0,0,0,0.01
p_5ea52c2bb2,p_46bac63c11,267,159,0.41,0.47,0.44,33478.86,32811.27,4747.67
p_8338920459,p_58d6272352,13,2,0,0,0.03,0,0,0
p_5ea52c2bb2,p_aec6e3ee95,2,0,0,0,0,0,0,0
p_fedadf1682,p_ede4809603,30,13,0,0,0,0,0.01,252.43
p_fa15783640,p_b141626426,13,7,0,0,0,150.39,150.4,231.89
p_fedadf1682,p_c390132fd5,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_76a6623325,1,0,0,0,0,0,0,0
p_444b282eb9,p_91ea5bde0d,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_a0d3905393,10,6,0,0,0,473.23,457.48,761.83
p_444b282eb9,p_93eb79878a,2,0,0,0,0,0,0,0
p_fa15783640,p_d65583fb66,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_49dca53c50,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_f9fe3dd338,13,11,0,0,0,134.26,134.29,353.24
p_9ee8c7bb3f,p_e518325a42,2,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_8c6808ec74,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_f6f27e0120,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_71ec94a198,26,13,0,0.02,0,54.86,54.87,389.11
p_9ee8c7bb3f,p_adeb8b17b6,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_0792fc989c,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_925b8f209d,250,166,0,0,0.14,24257.07,22932.18,50917.01
p_54a6a1c242,p_1331999148,110,56,0,0,0,33324.24,33255.06,986.04
p_35d5f6446d,p_22bc9834ab,12,6,0,0,0,91.8,91.04,0
p_18df50f95b,p_3d275622d5,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_00ac937679,2,0,0,0,0,0,0,0
p_fedadf1682,p_f8e5eb2aa2,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_ab6e5eb8a0,2,0,0,0,0,0,0,0
p_35d5f6446d,p_484d9024f7,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_26e6ef798c,1,0,0,0,0,0,0,0
p_444b282eb9,p_bc3b051778,1,0,0,0,0,0,0,0
p_fa15783640,p_7b608b22ff,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_85de46bb14,3,1,0,0,0,0,0,0
p_463a8a7b6f,p_116cf3550e,1,1,0,0,0,0,0,0
p_54a6a1c242,p_9f3eef8c4a,81,38,0.01,0.06,0.1,4973.34,4946.19,92.36
p_9ee8c7bb3f,p_760a5af855,1,0,0,0,0,0,0,0
p_35d5f6446d,p_78e3c18990,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_093f3d5942,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_e7b44dce8e,1,1,0,0,0,0,0,0
p_fa15783640,p_872e33354d,127,71,0,0.19,7.34,9225.49,19832.94,7842.02
p_fa15783640,p_69f298d8e6,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_d41742d9d4,30,13,0,0.04,0.03,0,0,15.32
p_fedadf1682,p_e3eb4154c5,2,0,0,0,0,0,0,0
p_fa15783640,p_40762bb0e0,87,23,0,0.03,0.14,69695.72,69695.72,12.67
p_fa15783640,p_43d2dcee9e,3,2,0,0.01,0,0,0,0.02
p_fedadf1682,p_5e3dfd93ed,1,0,0,0,0,0,0,0
p_fa15783640,p_d27e976362,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a1496336b2,12,10,0,0.08,0.19,182.42,1460.61,0
p_463a8a7b6f,p_eb0d20648e,51,34,0,0,0.01,411.63,611.16,1222.47
p_9ee8c7bb3f,p_c26dcc5260,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_4aeaa500dc,2,1,0,0,0,0,0.01,0.01
p_444b282eb9,p_9dd86e45bb,69024,20359,10.11,93.85,150.48,4753144.54,5542066.23,1091541.7
p_5ea52c2bb2,p_fabac63040,1,0,0,0,0,0,0,0
p_fa15783640,p_d39adf7a30,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_2eb5b2d0cf,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_735b3089f2,10,5,0,0,0,15.91,15.47,0.19
p_9ee8c7bb3f,p_ab9f805740,4,2,0,0,0.06,145.42,145.42,0
p_463a8a7b6f,p_65968c12cc,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_608f86db2a,2,0,0,0,0,0,0,0
p_fa15783640,p_9b5fa087b2,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_f1988ae3e4,3,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_faafa8a1e9,31,21,0,0,0,642.56,639.26,34.61
p_5ea52c2bb2,p_bb683864d0,4,1,0,0,0,0,0,0
p_892bde13bc,p_f0dad9e054,2,2,0,0,0,0,0,0
p_a8e5fab6b1,p_e5dc5524fd,2,1,0,0,0,0,0,0
p_fa15783640,p_eda8ce5d11,70,31,1,0.02,0.1,190.68,190.53,135.97
p_463a8a7b6f,p_84ec1460c8,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_9f76178cd2,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_153e2a6978,1,0,0,0,0,0,0,0
p_892bde13bc,p_bf229afbdb,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_659e6fe774,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_ae794b540c,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_bd249924ff,3,1,0,0,0,0,0,620.24
p_463a8a7b6f,p_efb0a9bf35,1,1,0,0,0,0,0,0
p_444b282eb9,p_8ac2de5e75,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a91fa40999,1,0,0,0,0,0,0,0
p_444b282eb9,p_e56a79266f,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_8eca8b0a98,110,54,0,0,0.17,4253.12,4243.5,794.39
p_fa15783640,p_2eba77706c,134,40,0,0,0,1160.9,1042.41,347.67
p_fa15783640,p_3827d045ad,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_6691578298,866,422,0,0.38,0.36,64033.52,66716.58,5953.22
p_337a2ae173,p_32ab84712c,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a7e7cd6024,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_92ad2d7836,3,1,0,0,0,0,0,0
p_fa15783640,p_0d2caa6252,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_fdfd576ae3,8,4,0,0.01,0,0,0.05,0.13
p_fedadf1682,p_30cbeec4fa,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_ba6b749890,563,365,1.81,3.65,4.22,59549.97,61257.28,7634.48
p_9ee8c7bb3f,p_92e4344f7f,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_77761f4a5e,5,1,0,0,0,0,0,0
p_5ea52c2bb2,p_99cb5f35bd,1,0,0,0,0,0,0,0
p_18df50f95b,p_84aae67f1e,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_2ccea4f1ff,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_e2d5d2cd7a,6,5,0,0,0,0,0,0.01
p_463a8a7b6f,p_5a723d6e31,3,2,0,0,0,0,0.01,0.02
p_9ee8c7bb3f,p_2e8c6dd993,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_4a30ae6c17,1,0,0,0,0,0,0,0
p_fa15783640,p_2e3be333f3,11,8,0,0,0,628.48,625.68,0.07
p_fa15783640,p_d8138df3b3,21,7,0.04,0.06,0.17,18836.71,18836.87,169.94
p_fa15783640,p_a642888984,1,0,0,0,0,0,0,0
p_fa15783640,p_700c776815,1,0,0,0,0,0,0,0
p_337a2ae173,p_20f0a7f285,15,5,0,0,0,443.48,437.44,50.64
p_fa15783640,p_4a8c86696b,1,1,0,0,0,0,0,0
p_fa15783640,p_864db62ad1,1,1,0,0,0,0,0,0
p_35d5f6446d,p_745bd6ccd6,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_86b8cffd68,2,0,0,0,0,0,0,0
p_fa15783640,p_49f9ac499e,3,2,0,0,0,0,0,0.01
p_a8e5fab6b1,p_d8a64384de,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_015c536201,7,2,0,0,0,0,0.01,79.27
p_9ee8c7bb3f,p_d79368d2a3,4,1,0,0,0,0,0,0
p_463a8a7b6f,p_fcf54d3cb5,43,27,0,0,0,2373.92,2368.93,27.33
p_463a8a7b6f,p_f06b3041da,22,14,0,0,0,152.11,151.62,405.22
p_463a8a7b6f,p_4bc2ab5eeb,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a6a078950e,1,0,0,0,0,0,0,0
p_fedadf1682,p_335aa5afd4,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_21e93f8fed,32,17,0,0,0.01,114.1,114.13,9.16
p_fa15783640,p_d77e3704f4,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_da2221da6d,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_f8a93daa9a,24,12,0,0,0,47.65,46.41,119.01
p_35d5f6446d,p_100499b60d,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_78bfd92b9e,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_fbcfc884b2,5,2,0,0,0,0,0.01,0.02
p_fa15783640,p_40aa5fb0e7,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_9524fbf993,12,8,0,0,0,0.24,0.25,15.33
p_463a8a7b6f,p_3b2013c1ef,3,0,0,0,0,0,0,0
p_5ea52c2bb2,p_d9049d5e9c,500,323,0.34,0.6,1.13,56428.26,56579.06,12500.73
p_5ea52c2bb2,p_263e59e03a,3,1,0,0,0.04,1122.7,1121.37,0
p_9ee8c7bb3f,p_deb4b68bd4,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e4d0adc150,14,6,0.04,0.04,0.05,4.17,4.19,0.09
p_a8e5fab6b1,p_de82ef8015,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_aa5015b549,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_37b8f7186e,7,5,0,0,0,419.74,419.76,0.2
p_463a8a7b6f,p_6814304185,10,6,0,0.01,0,0,0,0
p_fa15783640,p_a339fd5512,1,0,0,0,0,0,0,0
p_892bde13bc,p_f849514d7a,34,17,0,0,6.18,54397.14,54397.14,0
p_9ee8c7bb3f,p_b40f50b19e,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_c79101005d,1,1,0,0,0,0,0,0
p_444b282eb9,p_482daf55ff,26,17,0,0.14,0.48,0,0,0
p_463a8a7b6f,p_c0ee7050ce,1,1,0,0,0,0,0,0
p_444b282eb9,p_6fb2115f7a,30,15,0,0.12,0.13,583.33,560.02,0.03
p_fedadf1682,p_f31b46601f,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_c6d26f6bd9,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_f2e8bb2727,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_8699c74862,4,3,0,0,0.01,0,0,142.4
p_463a8a7b6f,p_c5206f6e80,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0708d41a7e,2,0,0,0,0,0,0,0
p_fedadf1682,p_9e5d677378,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_d6c9b90da4,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_94316ac48b,1,0,0,0,0,0,0,0
p_fa15783640,p_b5a29ac5e5,1,1,0,0,0.42,0,0.03,559.58
p_fa15783640,p_46e97d42cd,370,203,0.05,0.1,0.2,18246.42,18532.26,2062.48
p_463a8a7b6f,p_0f34419ba8,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_3bf5dd37a8,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_9101c891b5,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_00f3746f2f,2,1,0,0,0,0,0,0
p_fa15783640,p_0055aefb4b,1,1,0,0,0,0,0,0
p_fa15783640,p_2654f6c3d8,1,1,0,0.07,0,0,0,0
p_463a8a7b6f,p_22ccd93c1d,21,15,0,0.04,0.04,133.04,133.04,0
p_54a6a1c242,p_e4cbc3c405,20,8,0,0,0.38,85.87,85.62,0.31
p_fedadf1682,p_b4a3fc85e0,1,0,0,0,0,0,0,0
p_fa15783640,p_50ec747b37,1,0,0,0,0,0,0,0
p_fedadf1682,p_ef86efa99c,158,88,0.02,0.03,0.02,9878.46,9836.47,4308.74
p_5ea52c2bb2,p_7c02f43f9a,53,33,0.29,0.3,0.32,27523.27,27360.18,1646.06
p_463a8a7b6f,p_bf14d72c06,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_73873fee83,71,41,0,0.01,0.02,20.54,20.59,1205.52
p_35d5f6446d,p_cb29bb78c4,4,4,0,0,0,714.3,711.06,49.08
p_fa15783640,p_8da98d597b,1,0,0,0,0,0,0,0
p_35d5f6446d,p_14d9a1019d,1,0,0,0,0.02,0,0,0
p_9ee8c7bb3f,p_b12bbbced4,1,1,0,0,0,0,0,0
p_35d5f6446d,p_e3d547332d,16,9,0,0,0,0,0,50.7
p_9ee8c7bb3f,p_03db409124,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_4ce3b47259,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_8e0d73f2c4,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a4d99cad7e,32,5,0,0.05,0.21,1101.28,931.9,0.1
p_463a8a7b6f,p_3bcc172b78,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_977c212f10,2,2,0,0,0,0,0,0
p_18df50f95b,p_269e4a852c,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_58a06c4832,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_fa65252264,4,4,0,0,0,0,0,0.01
p_a8e5fab6b1,p_8f99c4f9cb,1,1,0,0,0,0,0,0
p_35d5f6446d,p_53916b6158,31,18,0,0,0.04,1545.32,1540.11,404.32
p_5ea52c2bb2,p_020e9f9f09,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_9b4ca82338,1,0,0,0,0,0,0,0
p_fedadf1682,p_4b15699823,3,1,0,0,0,0,0,0
p_5ea52c2bb2,p_205f5317d7,3,1,0,0,0,0,0,0
p_fedadf1682,p_7654c93a44,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_5bd0cad5d7,12,3,0,0,0.03,1558.55,1558.02,76.64
p_9ee8c7bb3f,p_3a5b7de728,1,1,0,0,0,0,0,0.01
p_9ee8c7bb3f,p_ff121c3571,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_cdd4c01560,1,0,0,0,0,0,0,0
p_35d5f6446d,p_955509fdf5,1,0,0,0,0,0,0,0
p_fa15783640,p_fa6b0a08e5,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_61b21d8b47,1,0,0,0,0,0,0,0
p_fa15783640,p_fb77de2d58,2,1,0,0,0,0,0,0
p_35d5f6446d,p_c558f14403,3,2,0,0,0,5104.69,5104.69,0
p_9ee8c7bb3f,p_bdca4c30ad,1,1,0,0,0,0,0.01,0.02
p_9ee8c7bb3f,p_4da3916f3e,81,36,0,0,0.29,24091.82,23880.13,38.76
p_9ee8c7bb3f,p_49bf1254d1,4,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_b1c69f2d60,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_f05d170eda,1,0,0,0,0,0,0,0
p_fedadf1682,p_b332a4a4e5,817,451,0.01,0.64,1.71,54006.92,59388,13940.3
p_5ea52c2bb2,p_f91c79ef5d,1,0,0,0,0,0,0,0
p_fa15783640,p_e55d9b0bac,57,29,0,0.01,0.01,6073.12,6131.34,373.92
p_5ea52c2bb2,p_7f6ea7e1a9,1,0,0,0,0,0,0,0
p_fedadf1682,p_9441bbbe12,1,0,0,0,0,0,0,0
p_fa15783640,p_20d5a0764a,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_08b8e5634c,2,1,0,0,0,0,0,0.02
p_5ea52c2bb2,p_9a891b117e,3,2,0,0.01,0.01,0,0,0
p_fa15783640,p_32f8698756,1,1,0,0.05,0.05,459.22,459.27,183.12
p_5ea52c2bb2,p_98571aefe0,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_7b7ef70588,1,0,0,0,0,0,0,0
p_fa15783640,p_65c98c30ea,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_effd5b2a0e,3,1,0,0,0,0,0,0
p_a8e5fab6b1,p_9dddc5774d,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_8cac502cdc,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_7ca39ce324,2,0,0,0,0,0,0,0
p_fedadf1682,p_ead9838036,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_b2e645ebef,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_b08966dfa8,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_dedd0c815e,1,1,0,0,0,0,0.02,0.03
p_fedadf1682,p_360a13b9ce,1,1,0,0,0,0,0,0
p_18df50f95b,p_fac59789b2,1,0,0,0,0,40066.63,40066.63,587.25
p_35d5f6446d,p_83c5ae9394,3,3,0,0,0,0,0.01,0.02
p_35d5f6446d,p_ecde0beedb,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0656180c83,81,34,0,0,0.01,8011.31,7855.33,239.83
p_9ee8c7bb3f,p_64a8308398,5,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_564e571f14,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_72d2fbbd20,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_34edb8cd51,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c8ff0159d3,2,1,0,0,0,0,0,0
p_fa15783640,p_459f4760c4,48,25,0,0.05,0.12,1523.86,2502.71,825.26
p_fa15783640,p_6fcdbcbe1c,11,3,0,0.01,0.18,9806.9,16394.8,2889.18
p_463a8a7b6f,p_46ad151a2a,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_456c1f6906,5,2,0,0,0,0,0.01,0.01
p_fa15783640,p_e6bd4a22fd,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_6dc3c5bc77,2,1,0,0,0,0,0,0
p_fa15783640,p_df5c84aad4,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_55f55e48ea,1,0,0,0,0,0,0,0
p_54a6a1c242,p_1b26e13994,69,33,0,0,0.24,591.8,591.51,774.11
p_9ee8c7bb3f,p_ffe04c5cb6,2,0,0,0,0,0,0,0
p_35d5f6446d,p_049ee88ed3,1,1,0,0,0,0,0,0
p_fa15783640,p_c74c1cdcd5,2,1,0,0,0,0,0,0
p_35d5f6446d,p_cb14fd5047,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_fdfa935971,1,0,0,0,0,0,0.01,0.01
p_fedadf1682,p_3e9648f882,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_a55cc04ac6,1,0,0,0,0,0,0,0
p_fedadf1682,p_75f10cb469,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_4c558a5510,6,1,0,0,0,0,0,0
p_fa15783640,p_b9149031ba,2,0,0,0,0,0,0,0
p_444b282eb9,p_e9c19192ff,1,0,0,0,0,0,0,0
p_444b282eb9,p_0681ff5c7d,6,2,0,0,0,0,0.02,0.03
p_fa15783640,p_ff1588cbb7,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0a3a6a20f8,2,0,0,0,0,0,0,0
p_fa15783640,p_4281f6c5d2,1,1,0.02,0,0,0,0,0
p_463a8a7b6f,p_aa0d10ae35,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f9d6c3da1f,24,14,0,0,0,1000.49,993.9,97.58
p_9ee8c7bb3f,p_e5fcbfad22,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_3e7fc3ea68,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c250aaafb1,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_ec30f608c9,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_dad3339d63,1,0,0,0,0,0,0,0
p_35d5f6446d,p_cefb0f8c5c,2,1,0,0,0,0,0,0
p_6c6a0eefcb,p_f1a635e286,1,0,0,0,0,0,0,0
p_35d5f6446d,p_6534c11db4,22,17,0,0.01,0,93.21,93.25,171.27
p_fa15783640,p_dc58ee053c,7,2,0,0,0,0,0.04,0.08
p_463a8a7b6f,p_c7cdabc1c6,1,0,0,0,0,0,0,0
p_18df50f95b,p_47349f291f,3,1,0,0,0,0,0.05,0.61
p_444b282eb9,p_9e25bad94c,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f9a8f33aa0,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_1cc3a668e2,1,0,0,0,0,0,0,0
p_fa15783640,p_8202fbf2de,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_2fc6d8ee54,4,3,0,0,0,0,0.01,0.01
p_35d5f6446d,p_336f431e11,77,41,0,0,0.05,517.97,509.06,277.29
p_463a8a7b6f,p_85adc3a41c,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_865cc9328a,1,0,0,0,0,0,0,0
p_35d5f6446d,p_e93bbb4748,1,1,0,0,0.04,0,0,0
